Frequency,Power Loss,Distance,Height Difference,Peak Avg. Height Diff,Peak Avg. Dist.,Max Peak,Peak Count
0.449425,141.22,3.3730751766920006,-41.0,5.375,0.3394192512673402,45.0,9
0.449425,138.17,3.391855853496421,-41.0,3.5,0.2653603486725762,42.0,11
0.449425,140.27,3.391855853496421,-41.0,3.5,0.2653603486725762,42.0,11
0.449425,137.88,3.4106361662676354,-42.0,4.428571428571429,0.37026460503209696,41.0,8
0.449425,139.46,3.429416115004173,-40.0,3.090909090909091,0.2592932531465384,42.0,12
0.449425,140.46,3.429416115004173,-40.0,3.090909090909091,0.2592932531465384,42.0,12
0.449425,141.22,3.448195699705401,-37.0,3.8181818181818183,0.26100048811937726,40.0,12
0.449425,143.22,3.466974920369884,-34.0,3.4444444444444446,0.3121393059796215,39.0,10
0.449425,144.05,3.466974920369884,-34.0,3.4444444444444446,0.3121393059796215,39.0,10
0.449425,147.52,3.516629948781598,-34.0,5.777777777777778,0.308708660674194,38.0,10
0.449425,148.47,3.516629948781598,-34.0,5.777777777777778,0.308708660674194,38.0,10
0.449425,145.74,3.535408623388991,-33.0,3.857142857142857,0.39959380295359276,37.0,8
0.449425,147.22,3.5541871159764233,-31.0,4.142857142857143,0.390771961573891,37.0,8
0.449425,147.65,3.5541871159764233,-31.0,4.142857142857143,0.390771961573891,37.0,8
0.449425,147.05,3.603841598322999,-32.0,3.5714285714285716,0.42087439940401833,35.0,8
0.449425,153.58,3.6226195448495364,-30.0,4.9,0.3045429214457286,35.0,11
0.449425,152.41,3.6534958986462,-29.0,3.5,0.3845381960317437,35.0,9
0.449425,149.4,3.6722736631518633,-28.0,3.5,0.356686421295602,35.0,9
0.449425,149.44,3.6722736631518633,-28.0,3.5,0.356686421295602,35.0,9
0.449425,153.41,3.7219275994278065,-27.0,3.375,0.3528268315638802,34.0,9
0.449425,152.06,3.7219275994278065,-27.0,3.375,0.3528268315638802,34.0,9
0.449425,151.17,3.74070481786904,-27.0,3.1,0.30829843794333156,33.0,11
0.449425,154.33,3.7903583900981377,-26.0,3.2222222222222223,0.3570186733006542,32.0,10
0.449425,151.62,3.7903583900981377,-26.0,3.2222222222222223,0.3570186733006542,32.0,10
0.449425,152.08,3.8400117803007716,-23.0,3.625,0.40164632600950473,32.0,9
0.449425,149.99,3.8400117803007716,-23.0,3.625,0.40164632600950473,32.0,9
0.449425,148.76,3.889664988476218,-23.0,3.3,0.3231945096132127,32.0,11
0.449425,148.57,3.908441296804467,-22.0,3.6,0.3170191478446905,31.0,11
0.449425,144.16,3.908441296804467,-22.0,3.6,0.3170191478446905,31.0,11
0.449425,147.77,3.958094140930576,-22.0,3.875,0.3583553732413521,31.0,9
0.449425,147.78,3.958094140930576,-22.0,3.875,0.3583553732413521,31.0,9
