Frequency,Power Loss,Distance,Height Difference,Peak Avg. Height Diff,Peak Avg. Dist.,Max Peak,Peak Count
0.449425,143.82,1.8508867553741435,-84.0,11.666666666666666,0.48558202452471805,129.0,4
0.449425,145.81,1.8636065469670509,-83.0,12.0,0.46318353226001313,129.0,4
0.449425,147.92,1.894484717350536,-79.0,12.0,0.46318353226001313,129.0,4
0.449425,146.14000000000001,1.8763268873809864,-80.0,12.0,0.46318353226001313,129.0,4
0.449425,144.75,1.9072052407054283,-78.0,12.0,0.46318353226001313,129.0,4
0.449425,145.54,1.8890479595605643,-78.0,12.0,0.46318353226001313,129.0,4
0.449425,141.25,1.9199264958266604,-75.0,12.0,0.46318353226001313,129.0,4
0.449425,143.66,1.9017695805658899,-75.0,12.0,0.46318353226001313,129.0,4
0.449425,141.86,1.932648299773517,-73.0,12.0,0.46318353226001313,129.0,4
0.449425,140.86,1.9453708354920551,-74.0,12.0,0.46318353226001313,129.0,4
0.449425,139.78,1.9453708354920551,-74.0,12.0,0.46318353226001313,129.0,4
0.449425,142.8,1.9944059211315621,-77.0,12.0,0.46318353226001313,129.0,4
0.449425,139.87,2.025284640338696,-78.0,12.0,0.46318353226001313,129.0,4
0.449425,143.39000000000001,2.025284640338696,-78.0,12.0,0.46318353226001313,129.0,4
0.449425,147.28,2.0743195430344223,-77.0,14.5,0.45682208145727043,129.0,5
0.449425,142.36,2.0743195430344223,-77.0,14.5,0.45682208145727043,129.0,5
0.449425,141.95,2.105198079297529,-76.0,14.5,0.4645417155230471,129.0,5
0.449425,139.22,2.154232799048982,-75.0,14.5,0.45682208145727043,129.0,5
0.449425,139.85,2.185111152367569,-75.0,14.5,0.4645417155230471,129.0,5
0.449425,138.05,2.215989505685416,-74.0,11.8,0.3937916576960151,129.0,6
0.449425,140.36,2.2341456891742584,-73.0,14.5,0.45682208145727043,129.0,5
0.449425,137.78,2.2650238595478323,-72.0,14.5,0.4645417155230471,129.0,5
0.449425,137.76,2.3140582134085523,-71.0,14.5,0.45682208145727043,129.0,5
0.449425,135.59,2.34493620083759,-70.0,14.5,0.4645417155230471,129.0,5
0.449425,136.31,2.34493620083759,-70.0,14.5,0.4645417155230471,129.0,5
0.449425,138.43,2.326780200292284,-71.0,12.6,0.4159497966172472,129.0,6
0.449425,139.52,2.357658370662376,-70.0,10.333333333333334,0.35177119224283926,129.0,7
0.449425,140.15,2.339502918949149,-72.0,14.0,0.47090325779767983,129.0,5
0.449425,141.46,2.370381272263823,-72.0,14.0,0.47090325779767983,129.0,5
0.449425,139.04,2.3522263693848973,-74.0,14.0,0.47090325779767983,129.0,5
0.449425,141.31,2.364950551600897,-73.0,14.0,0.47090325779767983,129.0,5
0.449425,143.48,2.364950551600897,-73.0,14.0,0.47090325779767983,129.0,5
0.449425,143.33,2.3776754656013996,-71.0,14.0,0.47090325779767983,129.0,5
0.449425,142.62,2.3776754656013996,-71.0,14.0,0.47090325779767983,129.0,5
0.449425,144.74,2.426707807062021,-71.0,14.0,0.47090325779767983,129.0,5
0.449425,141.45,2.457586526265458,-71.0,14.0,0.47090325779767983,129.0,5
0.449425,147.67,2.457586526265458,-71.0,14.0,0.47090325779767983,129.0,5
0.449425,145.75,2.5066186847786,-70.0,14.0,0.47090325779767983,129.0,5
0.449425,146.87,2.5374972210343136,-69.0,14.0,0.47090325779767983,129.0,5
0.449425,142.33,2.568375757289535,-69.0,12.8,0.4544625860827951,129.0,6
0.449425,141.52,2.5992542935442637,-70.0,12.8,0.46063832992338394,129.0,6
0.449425,141.41,2.5992542935442637,-70.0,12.8,0.46063832992338394,129.0,6
0.449425,139.88,2.6301328297989452,-71.0,12.6,0.4668140737639236,129.0,6
0.449425,137.51,2.66101136605206,-73.0,12.2,0.47298981760441394,129.0,6
0.449425,137.28,2.6918899023049705,-75.0,12.2,0.4791655614449441,129.0,6
0.449425,140.21,2.7409207801813884,-72.0,12.2,0.4791655614449441,129.0,6
0.449425,138.35,2.7409207801813884,-72.0,12.2,0.4791655614449441,129.0,6
0.449425,137.82,2.7899516580562844,-70.0,10.5,0.40747650849956446,129.0,7
0.449425,139.56,2.7899516580562844,-70.0,10.5,0.40747650849956446,129.0,7
0.449425,142.32,2.851707998764276,-75.0,9.833333333333334,0.4177693539173506,129.0,7
0.449425,140.22,2.869860340386887,-72.0,12.2,0.4791655614449441,129.0,6
0.449425,145.28,2.900738327790567,-72.0,10.5,0.4341128579096356,129.0,7
0.449425,143.85,2.931616315192491,-73.0,10.166666666666666,0.43925921963502823,129.0,7
0.449425,141.7,2.949768656815103,-70.0,9.0,0.37209678762216897,129.0,8
0.449425,143.49,2.98064646126866,-70.0,8.714285714285714,0.3765079548156575,129.0,8
0.449425,143.48,3.011524265718906,-70.0,10.0,0.44440564234353414,129.0,7
0.449425,143.3,3.0424020701687224,-70.0,11.4,0.49769279296588287,129.0,6
0.449425,141.7,3.0732798746167997,-70.0,9.666666666666666,0.44138028256438555,129.0,7
0.449425,142.09,3.0914316673928135,-66.0,10.0,0.44440558136038777,129.0,7
0.449425,144.8,3.122309288890413,-68.0,9.0,0.39674571070561193,129.0,8
0.449425,142.09,3.15318691038566,-68.0,8.857142857142858,0.4011568517625769,129.0,8
0.449425,141.58,3.184064531878845,-66.0,8.285714285714286,0.38714836927667445,129.0,8
0.449425,140.72,3.214942153371092,-64.0,10.0,0.44350143696830013,129.0,7
0.449425,140.4,3.214942153371092,-64.0,10.0,0.44350143696830013,129.0,7
0.449425,140.96,3.245819774861617,-66.0,10.0,0.4486478596765598,129.0,7
0.449425,141.08,3.276697396349633,-68.0,8.714285714285714,0.40038194926169784,129.0,8
0.449425,139.88,3.3075750178367125,-68.0,10.166666666666666,0.45076916653879806,129.0,7
0.449425,137.81,3.3384526393220693,-68.0,10.333333333333334,0.45591561973871425,129.0,7
0.449425,139.59,3.3874807729296315,-64.0,9.125,0.3802992982774152,129.0,9
0.449425,137.43,3.3874807729296315,-64.0,9.125,0.3802992982774152,129.0,9
0.449425,135.18,3.418358211460373,-64.0,10.333333333333334,0.45591561973871425,129.0,7
0.449425,134.34,3.4492356499891486,-65.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,134.39000000000001,3.480113088515169,-65.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,134.21,3.5291404903104713,-65.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,134.18,3.5291404903104713,-65.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,133.77,3.560017745881879,-64.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,132.84,3.590895001449921,-63.0,11.571428571428571,0.4706910685960413,129.0,8
0.449425,136.85,3.590895001449921,-63.0,11.571428571428571,0.4706910685960413,129.0,8
0.449425,135.96,3.670799109946401,-63.0,11.571428571428571,0.46809845192582983,129.0,8
0.449425,135.62,3.670799109946401,-63.0,11.571428571428571,0.46809845192582983,129.0,8
0.449425,137.44,3.7016761825561084,-63.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,136.4,3.732553255162572,-63.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,135.19,3.763430327767361,-63.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,139.71,3.794307400369692,-63.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,138.98,3.8124564488781534,-66.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,141.7,3.8433333385241015,-67.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,140.03,3.8742102281681303,-67.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,141.97,3.905087117809454,-68.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,143.21,3.905087117809454,-68.0,10.333333333333334,0.4528905648764569,129.0,7
0.449425,140.86,3.9668408970836495,-64.0,11.0,0.46270803630986135,129.0,9
0.449425,141.53,3.9849893967319585,-64.0,11.142857142857142,0.5269905554252189,129.0,8
0.449425,142.16,4.015866103411556,-63.0,11.428571428571429,0.5314015396591318,129.0,8
0.449425,142.72,4.046742810086448,-63.0,10.875,0.45657986264884076,129.0,9
0.449425,142.1,4.077619516759622,-62.0,10.75,0.46043951959232166,129.0,9
0.449425,142.14000000000001,4.108496223430633,-58.0,9.666666666666666,0.42360460516770526,129.0,10
0.449425,145.04,4.108496223430633,-58.0,9.666666666666666,0.42360460516770526,129.0,10
0.449425,144.37,4.157520697928453,-59.0,10.875,0.47655529516143325,129.0,9
0.449425,143.8,4.188397221637918,-59.0,8.7,0.3794295508244271,129.0,11
0.449425,142.0,4.219273745344975,-59.0,9.555555555555555,0.4072629713669127,129.0,10
0.449425,143.53,4.219273745344975,-59.0,9.555555555555555,0.4072629713669127,129.0,10
0.449425,144.06,4.2810267927471495,-59.0,9.333333333333334,0.40323035768386667,129.0,10
0.449425,144.22,4.2810267927471495,-59.0,9.333333333333334,0.40323035768386667,129.0,10
0.449425,144.81,4.330050535410371,-61.0,9.333333333333334,0.40867758250355174,129.0,10
0.449425,143.38,4.360926876148005,-63.0,8.6,0.40158507350268435,129.0,11
0.449425,145.5,4.360926876148005,-63.0,8.6,0.40158507350268435,129.0,11
0.449425,143.99,4.422679557614185,-60.0,7.909090909090909,0.3779550299530277,129.0,12
0.449425,143.91,4.440826410668755,-63.0,7.75,0.34797101521148965,129.0,13
0.449425,141.83,4.471702568440243,-63.0,8.7,0.40467263439347284,129.0,11
0.449425,142.09,4.502578726207076,-63.0,8.6,0.40285805886274917,129.0,11
0.449425,143.3,4.5334548839714595,-62.0,7.416666666666667,0.35569010039379223,129.0,13
0.449425,142.44,4.5334548839714595,-62.0,7.416666666666667,0.35569010039379223,129.0,13
0.449425,146.16,4.582477528874301,-65.0,7.666666666666667,0.3597753360491942,129.0,13
0.449425,145.33,4.613353503673947,-65.0,7.785714285714286,0.29566839725934363,129.0,15
0.449425,147.73,4.662375782656013,-63.0,7.0,0.33587105770354486,129.0,14
0.449425,146.54,4.662375782656013,-63.0,7.0,0.33587105770354486,129.0,14
0.449425,149.41,4.693251574491756,-62.0,7.3076923076923075,0.3382461326880421,129.0,14
0.449425,145.48,4.72412736632254,-62.0,6.6,0.29520504664921987,129.0,16
0.449425,144.67,4.755003158149934,-64.0,7.4,0.293995402812469,129.0,16
0.449425,144.93,4.785878949973155,-63.0,6.933333333333334,0.30138043676441667,129.0,16
0.449425,145.23,4.785878949973155,-63.0,6.933333333333334,0.30138043676441667,129.0,16
0.449425,145.72,4.834900497105761,-64.0,7.428571428571429,0.32640916296875416,129.0,15
0.449425,148.49,4.865776105963515,-64.0,7.666666666666667,0.29278568579151265,129.0,16
0.449425,148.61,4.896651714816662,-62.0,7.5,0.2894674915751001,129.0,17
0.449425,149.44,4.927527323664347,-62.0,8.285714285714286,0.3238169383463928,129.0,15
0.449425,149.5,4.958402932507688,-62.0,10.333333333333334,0.38035944121550935,129.0,13
0.449425,150.87,4.976548138948609,-63.0,8.785714285714286,0.3273184643590738,129.0,15
0.449425,151.39000000000001,5.007423564830199,-63.0,9.0,0.3562996421184652,129.0,13
0.449425,151.35,5.03829899070608,-62.0,9.583333333333334,0.3977606560791869,129.0,13
0.449425,152.89000000000001,5.069174416577558,-60.0,9.384615384615385,0.3695387293682416,129.0,14
0.449425,158.3,5.087319440060435,-63.0,10.0,0.3709345004053862,129.0,14
0.449425,156.45,5.118194682969228,-61.0,8.2,0.32353492874296524,129.0,16
0.449425,156.45,5.167214766396654,-60.0,8.846153846153847,0.37708032288752424,129.0,14
0.449425,156.0,5.167214766396654,-60.0,8.846153846153847,0.37708032288752424,129.0,14
0.449425,155.11,5.198089826336311,-59.0,8.785714285714286,0.3501457527352115,129.0,15
0.449425,155.63,5.228964886271598,-58.0,8.857142857142858,0.3523511272281891,129.0,15
0.449425,155.04,5.277984603766225,-59.0,8.266666666666667,0.33418763892043923,129.0,16
0.449425,151.77,5.308859480731382,-59.0,8.857142857142858,0.3510553416341679,129.0,15
0.449425,151.58,5.308859480731382,-59.0,8.857142857142858,0.3510553416341679,129.0,15
0.449425,150.82,5.339734357692372,-58.0,8.2,0.33830431357775453,129.0,16
0.449425,153.06,5.38875352629395,-59.0,9.461538461538462,0.38183007877620334,129.0,14
0.449425,151.12,5.419628220283119,-59.0,9.285714285714286,0.35326059850786573,129.0,15
0.449425,150.68,5.419628220283119,-59.0,9.285714285714286,0.35326059850786573,129.0,15
0.449425,151.68,5.468647205914205,-63.0,8.2,0.33830431357775453,129.0,16
0.449425,152.34,5.4995217169328185,-61.0,9.214285714285714,0.37388234248415764,129.0,15
0.449425,154.72,5.4995217169328185,-61.0,9.214285714285714,0.37388234248415764,129.0,15
0.449425,156.54,5.5303962279455465,-62.0,9.642857142857142,0.35546586844959316,129.0,15
0.449425,156.25,5.579414664680823,-64.0,9.466666666666667,0.35428307389754543,129.0,16
0.449425,154.55,5.610288992721753,-62.0,8.875,0.33407003871706026,129.0,17
0.449425,155.85,5.659307246484205,-62.0,9.466666666666667,0.35755067693692283,129.0,16
0.449425,156.46,5.659307246484205,-62.0,9.466666666666667,0.35755067693692283,129.0,16
0.449425,156.77,5.690181391553634,-62.0,9.285714285714286,0.34496177395783106,129.0,15
0.449425,155.42,5.690181391553634,-62.0,9.285714285714286,0.34496177395783106,129.0,15
0.449425,156.41,5.7391992793835325,-63.0,8.875,0.33407003871706026,129.0,17
0.449425,156.26,5.770073241479155,-63.0,8.125,0.33599969565480364,129.0,17
0.449425,155.12,5.80094720356894,-63.0,8.733333333333333,0.36045797609837676,129.0,16
0.449425,153.23,5.81909094633657,-64.0,9.285714285714286,0.34496177395783106,129.0,15
0.449425,153.67,5.849964725459129,-64.0,7.666666666666667,0.30310487290417426,129.0,19
0.449425,151.44,5.880838504574635,-63.0,8.375,0.350979463257167,129.0,17
0.449425,150.86,5.92985566053039,-64.0,8.733333333333333,0.36045797609837676,129.0,16
0.449425,149.3,5.92985566053039,-64.0,8.733333333333333,0.36045797609837676,129.0,16
0.449425,149.79,5.9607292566706995,-63.0,8.8,0.37970416867686996,129.0,16
0.449425,148.09,6.009746229651194,-66.0,8.375,0.350979463257167,129.0,17
0.449425,151.95,6.040619642817751,-67.0,8.533333333333333,0.35924841764192,129.0,16
0.449425,149.51,6.040619642817751,-67.0,8.533333333333333,0.35924841764192,129.0,16
0.449425,150.0,6.089636249862264,-68.0,8.8,0.37970416867686996,129.0,16
0.449425,148.21,6.120509480052322,-69.0,8.1875,0.3498455022042387,129.0,17
0.449425,148.08,6.15138271023556,-70.0,7.0,0.3126890100171271,129.0,19
0.449425,148.9,6.169525904121658,-72.0,8.533333333333333,0.35924841764192,129.0,16
0.449425,150.06,6.20039895133551,-71.0,7.368421052631579,0.3123807011920475,129.0,20
0.449425,146.6,6.2312719985417795,-70.0,9.0,0.3977404368551963,129.0,16
0.449425,147.85,6.249415009466614,-71.0,8.235294117647058,0.35019827421188876,129.0,18
0.449425,149.93,6.280287873704309,-70.0,7.105263157894737,0.31658540057702567,129.0,20
0.449425,145.05,6.311160737933841,-70.0,7.235294117647059,0.31773282045040246,129.0,18
0.449425,143.03,6.360176430118682,-72.0,9.0,0.3977404368551963,129.0,16
0.449425,144.03,6.360176430118682,-72.0,9.0,0.3977404368551963,129.0,16
0.449425,145.49,6.409191939333935,-73.0,7.105263157894737,0.31658540057702567,129.0,20
0.449425,143.71,6.427335133220035,-73.0,8.75,0.37208584931668653,129.0,17
0.449425,145.15,6.427335133220035,-73.0,8.75,0.37208584931668653,129.0,17
0.449425,145.85,6.445478510066887,-72.0,8.470588235294118,0.36173146435858344,129.0,18
0.449425,147.03,6.476350642426451,-70.0,8.294117647058824,0.3635474829076163,129.0,18
0.449425,151.61,6.5253661516236106,-71.0,8.0,0.3406276622831286,129.0,19
0.449425,152.92,6.5435097114309775,-73.0,7.578947368421052,0.3304392296610187,129.0,20
0.449425,152.97,6.5435097114309775,-73.0,7.578947368421052,0.3304392296610187,129.0,20
0.449425,149.25,6.561653637158629,-74.0,8.105263157894736,0.3313941731203689,129.0,20
0.449425,150.4,6.561653637158629,-74.0,8.105263157894736,0.3313941731203689,129.0,20
0.449425,152.49,6.5797977458460535,-73.0,7.842105263157895,0.3307239208328298,129.0,20
0.449425,153.54,6.597942220452297,-70.0,7.888888888888889,0.3501054983572226,129.0,19
0.449425,153.96,6.597942220452297,-70.0,7.888888888888889,0.3501054983572226,129.0,19
0.449425,153.23,6.646957912599868,-67.0,7.473684210526316,0.3316790857768785,129.0,20
0.449425,151.57,6.66510275312394,-65.0,7.2105263157894735,0.32584965287658624,129.0,20
0.449425,152.26,6.66510275312394,-65.0,7.2105263157894735,0.32584965287658624,129.0,20
0.449425,151.87,6.714118445260971,-64.0,8.0625,0.38501676011405167,129.0,17
0.449425,153.03,6.714118445260971,-64.0,8.0625,0.38501676011405167,129.0,17
0.449425,155.5,6.763134137387233,-59.0,9.0,0.38195366815477955,129.0,17
0.449425,156.68,6.794004623060772,-57.0,7.45,0.3224475219034634,129.0,21
0.449425,157.68,6.824875108723297,-57.0,8.105263157894736,0.34104322577274887,129.0,20
0.449425,158.1,6.843019949247366,-56.0,8.352941176470589,0.38223330177684106,129.0,18
0.449425,157.28,6.87389025193982,-56.0,7.777777777777778,0.3483906238460921,129.0,19
0.449425,154.2,6.904760554620747,-56.0,7.473684210526316,0.3316790857768785,129.0,20
0.449425,153.57,6.93563085729016,-53.0,8.0,0.340088243795629,129.0,20
0.449425,155.48,6.984645634554734,-53.0,7.888888888888889,0.3501054983572226,129.0,19
0.449425,155.42,6.984645634554734,-53.0,7.888888888888889,0.3501054983572226,129.0,19
0.449425,154.61,7.015515754242078,-53.0,7.1,0.3117372878194413,129.0,21
0.449425,156.07,7.046385873917137,-54.0,7.6,0.32217661702349976,129.0,21
0.449425,154.71,7.064530165564096,-56.0,8.0,0.340088243795629,129.0,20
0.449425,154.32,7.12627003895995,-57.0,8.105263157894736,0.33234874101574374,129.0,20
0.449425,151.37,7.12627003895995,-57.0,8.105263157894736,0.33234874101574374,129.0,20
0.449425,149.51,7.157139975639438,-58.0,8.052631578947368,0.3288143902186916,129.0,20
0.449425,147.84,7.206153838035347,-56.0,8.65,0.34550566663277893,129.0,21
0.449425,148.47,7.237023591731577,-57.0,8.421052631578947,0.36531490891210333,129.0,20
0.449425,149.52,7.237023591731577,-57.0,8.421052631578947,0.36531490891210333,129.0,20
0.449425,150.05,7.267893345414778,-57.0,8.0,0.331993009809122,129.0,22
0.449425,153.42,7.298763099086505,-57.0,7.631578947368421,0.33626866255592186,129.0,20
0.449425,151.24,7.329632852745982,-57.0,7.85,0.3467787525933073,129.0,21
0.449425,152.22,7.342359595467597,-57.0,7.2105263157894735,0.343722482281571,129.0,20
0.449425,152.1,7.3732295320638235,-57.0,6.9,0.3256293997377827,129.0,21
0.449425,155.01,7.404099468647967,-58.0,9.75,0.4281417176789326,129.0,17
0.449425,152.18,7.434969405219932,-58.0,6.56,0.2816365520035394,129.0,26
0.449425,151.97,7.46583934178015,-58.0,7.2272727272727275,0.3097268542007481,129.0,23
0.449425,155.27,7.447697428626227,-58.0,6.3478260869565215,0.2842630867227834,129.0,24
0.449425,157.98,7.478567548136642,-58.0,7.473684210526316,0.34410759077613806,129.0,20
0.449425,160.28,7.509437667635123,-58.0,7.894736842105263,0.3457324398427402,129.0,20
0.449425,159.8,7.54030778712229,-56.0,8.421052631578947,0.38290254629721976,129.0,20
0.449425,161.26,7.589319087899272,-55.0,7.523809523809524,0.34729909339307496,129.0,22
0.449425,163.26,7.589319087899272,-55.0,7.523809523809524,0.34729909339307496,129.0,22
0.449425,162.48,7.620189024399236,-55.0,8.15,0.36375719941577145,129.0,21
0.449425,160.44,7.651058960887197,-55.0,8.75,0.36775106001027036,129.0,21
0.449425,160.72,7.7000698957010245,-55.0,7.956521739130435,0.3197837213714362,129.0,24
0.449425,161.23,7.730939649201049,-55.0,8.75,0.3692947855503349,129.0,21
0.449425,158.84,7.730939649201049,-55.0,8.75,0.3692947855503349,129.0,21
0.449425,158.72,7.76180940268909,-56.0,8.45,0.37083829152294345,129.0,21
